title,author,rating,rating_count,description,isbn,image,url_from_jsonld,book_url,pages,published_year,language,genres
Cloud Atlas,David  Mitchell,4.01,268395,,9780375507250,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1563042852i/49628.jpg,,https://www.goodreads.com/book/show/49628.Cloud_Atlas,509.0,,,"Fiction, Science Fiction, Fantasy, Historical Fiction, Dystopia"
The Tell-Tale Heart and Other Writings,Edgar Allan Poe,4.19,244737,,9780553212280,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1697731059i/391729.jpg,,https://www.goodreads.com/book/show/391729.The_Tell_Tale_Heart_and_Other_Writings,448.0,,,"Classics, Horror, Fiction, Short Stories, Poetry"
Tao Te Ching,Lao Tzu,4.29,182915,,9780679724346,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1333578861i/67896.jpg,,https://www.goodreads.com/book/show/67896.Tao_Te_Ching,107.0,,,"Philosophy, Nonfiction, Classics, Spirituality, Religion"
The Hunchback of Notre-Dame,Victor Hugo,4.02,219430,,9780451527882,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388342667i/30597.jpg,,https://www.goodreads.com/book/show/30597.The_Hunchback_of_Notre_Dame,510.0,,,"Classics, Fiction, Historical Fiction, France, Gothic"
Mansfield Park,Jane Austen,3.86,380571,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1397063295i/45032.jpg,,https://www.goodreads.com/book/show/45032.Mansfield_Park,488.0,,,"Classics, Fiction, Romance, Historical Fiction, Literature"
As I Lay Dying,William Faulkner,3.72,187518,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1757102388i/77013.jpg,,https://www.goodreads.com/book/show/77013.As_I_Lay_Dying,288.0,,,"Classics, Fiction, Literature, Novels, American"
Cold Mountain,Charles Frazier,3.89,250227,,9780802142849,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442416348i/10920.jpg,,https://www.goodreads.com/book/show/10920.Cold_Mountain,449.0,,,"Historical Fiction, Fiction, Historical, Romance, Civil War"
The Invisible Life of Addie LaRue,V.E. Schwab,4.16,1515232,,9780765387561,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1584633432i/50623864.jpg,,https://www.goodreads.com/book/show/50623864-the-invisible-life-of-addie-larue,448.0,,,"Fantasy, Fiction, Romance, Historical Fiction, Book Club"
القرآن الكريم,Anonymous,4.38,72643,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1275263838i/646462.jpg,,https://www.goodreads.com/book/show/646462._,604.0,,,"Religion, Islam, Nonfiction, Classics, Philosophy"
Go Ask Alice,Beatrice Sparks,3.73,292441,,9781416914631,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327870536i/46799.jpg,,https://www.goodreads.com/book/show/46799.Go_Ask_Alice,213.0,,,"Young Adult, Fiction, Classics, Contemporary, Banned Books"
"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,4.05,492855,,9780375840401,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1387119654i/45978.jpg,,https://www.goodreads.com/book/show/45978.Eldest,704.0,,,"Fantasy, Young Adult, Fiction, Dragons, Adventure"
A Separate Peace,John Knowles,3.6,232645,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1528860889i/5148.jpg,,https://www.goodreads.com/book/show/5148.A_Separate_Peace,208.0,,,"Classics, Fiction, Young Adult, Historical Fiction, School"
Steppenwolf,Hermann Hesse,4.13,216260,,9780140282580,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1389332672i/16631.jpg,,https://www.goodreads.com/book/show/16631.Steppenwolf,256.0,,,"Fiction, Classics, Philosophy, German Literature, Literature"
The Martian Chronicles,Ray Bradbury,4.16,286472,,9780553278224,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1661016554i/76778.jpg,,https://www.goodreads.com/book/show/76778.The_Martian_Chronicles,182.0,,,"Science Fiction, Fiction, Classics, Short Stories, Fantasy"
"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,4.11,416245,,9780375826726,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1661030683i/2248573.jpg,,https://www.goodreads.com/book/show/2248573.Brisingr,748.0,,,"Fantasy, Young Adult, Fiction, Dragons, Adventure"
"Blood Meridian, or, the Evening Redness in the West",Cormac McCarthy,4.15,222125,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1701688704i/394535.jpg,,https://www.goodreads.com/book/show/394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,351.0,,,"Fiction, Historical Fiction, Westerns, Classics, Horror"
The BFG,Roald Dahl,4.23,528202,,9780141311371,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327872673i/6319.jpg,,https://www.goodreads.com/book/show/6319.The_BFG,199.0,,,"Fantasy, Childrens, Fiction, Classics, Middle Grade"
"Red Queen (Red Queen, #1)",Victoria Aveyard,3.98,1174506,,9780062310637,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1449778912i/22328546.jpg,,https://www.goodreads.com/book/show/22328546-red-queen,388.0,,,"Fantasy, Young Adult, Dystopia, Romance, Fiction"
"Dark Lover (Black Dagger Brotherhood, #1)",J.R. Ward,4.15,355239,,9780451216953,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1429676285i/42899.jpg,,https://www.goodreads.com/book/show/42899.Dark_Lover,393.0,,,"Romance, Paranormal, Vampires, Paranormal Romance, Fantasy"
"Miss Peregrine&apos;s Home for Peculiar Children (Miss Peregrine&apos;s Peculiar Children, #1)",Ransom Riggs,3.92,1359426,,9781594744761,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1623449170i/9460487.jpg,,https://www.goodreads.com/book/show/9460487-miss-peregrine-s-home-for-peculiar-children,352.0,,,"Fantasy, Young Adult, Fiction, Paranormal, Mystery"
"Beautiful Creatures (Caster Chronicles, #1)",Kami Garcia,3.77,621586,,9780316042673,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327873282i/6304335.jpg,,https://www.goodreads.com/book/show/6304335-beautiful-creatures,563.0,,,"Fantasy, Young Adult, Romance, Paranormal, Fiction"
Robinson Crusoe,Daniel Defoe,3.68,332029,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1682976488i/2932.jpg,,https://www.goodreads.com/book/show/2932.Robinson_Crusoe,320.0,,,"Classics, Fiction, Adventure, Literature, Historical Fiction"
The Remains of the Day,Kazuo Ishiguro,4.14,361700,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327128714i/28921.jpg,,https://www.goodreads.com/book/show/28921.The_Remains_of_the_Day,258.0,,,"Fiction, Historical Fiction, Classics, Literary Fiction, Historical"
"Obsidian (Lux, #1)",Jennifer L. Armentrout,4.13,296525,,,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1328275091i/12578077.jpg,,https://www.goodreads.com/book/show/12578077-obsidian,335.0,,,"Young Adult, Fantasy, Romance, Paranormal, Aliens"
"Stargirl (Stargirl, #1)",Jerry Spinelli,3.77,336518,,9780439488402,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1335947642i/22232.jpg,,https://www.goodreads.com/book/show/22232.Stargirl,186.0,,,"Young Adult, Fiction, Contemporary, Romance, Realistic Fiction"
Coraline,Neil Gaiman,4.13,784166,,9780061139376,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1493497435i/17061.jpg,,https://www.goodreads.com/book/show/17061.Coraline,208.0,,,"Fantasy, Horror, Fiction, Young Adult, Middle Grade"
The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,4.19,213129,,9780312282998,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1503806495i/3985.jpg,,https://www.goodreads.com/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay,639.0,,,"Fiction, Historical Fiction, Book Club, Literary Fiction, Novels"
"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,4.11,384242,,9780440238157,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1329189152i/18122.jpg,,https://www.goodreads.com/book/show/18122.The_Amber_Spyglass,465.0,,,"Fantasy, Young Adult, Fiction, Audiobook, Adventure"
"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,4.38,416442,,9781481426305,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1460477794i/8755785.jpg,,https://www.goodreads.com/book/show/8755785-city-of-heavenly-fire,725.0,,,"Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy"
,,,,Discover and share books you love on Goodreads.,,,,https://www.goodreads.com/book/show/43615.The_Gunslinger_The_Dark_Tower_1_separate,,2026.0,,
